Date,value,volume,time,tuesday,wednesday,thursday,friday,month_cos_embed,month_sin_embed,day_cos_embed,day_sin_embed
2021-03-10,222.68666076660156,181817100,2692,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.2506525322587204,0.9680771188662043
2021-03-11,233.1999969482422,108761700,2693,0,0,1,0,0.5000000000000001,0.8660254037844386,-0.4403941515576344,0.8978045395707416
2021-03-12,231.2433319091797,100751400,2694,0,0,0,1,0.5000000000000001,0.8660254037844386,-0.6121059825476626,0.7907757369376989
2021-03-15,235.97999572753906,88006800,2695,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.9541392564000488,0.29936312297335804
2021-03-16,225.6266632080078,96587100,2696,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.994869323391895,0.10116832198743272
2021-03-17,233.93666076660156,121117500,2697,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.9948693233918952,-0.10116832198743204
2021-03-18,217.72000122070312,99674400,2698,0,0,1,0,0.5000000000000001,0.8660254037844386,-0.9541392564000488,-0.2993631229733582
2021-03-19,218.2899932861328,128682000,2699,0,0,0,1,0.5000000000000001,0.8660254037844386,-0.8743466161445822,-0.4853019625310808
2021-03-22,223.3333282470703,118536600,2700,0,0,0,0,0.5000000000000001,0.8660254037844386,-0.44039415155763423,-0.8978045395707417
2021-03-23,220.72000122070312,91475700,2701,1,0,0,0,0.5000000000000001,0.8660254037844386,-0.2506525322587213,-0.9680771188662041
2021-03-24,210.08999633789062,101385600,2702,0,1,0,0,0.5000000000000001,0.8660254037844386,-0.05064916883871355,-0.9987165071710528
2021-03-25,213.4633331298828,117674700,2703,0,0,1,0,0.5000000000000001,0.8660254037844386,0.15142777750457667,-0.9884683243281114
2021-03-26,206.23666381835938,101558400,2704,0,0,0,1,0.5000000000000001,0.8660254037844386,0.3473052528448203,-0.9377521321470804
2021-03-29,203.76333618164062,85911000,2705,0,0,0,0,0.5000000000000001,0.8660254037844386,0.8207634412072763,-0.5712682150947924
2021-03-30,211.8733367919922,118297200,2706,1,0,0,0,0.5000000000000001,0.8660254037844386,0.9189578116202306,-0.3943558551133187
2021-03-31,222.64332580566406,100011900,2707,0,1,0,0,0.5000000000000001,0.8660254037844386,0.9795299412524943,-0.20129852008866114
2021-04-01,220.5833282470703,105895200,2708,0,0,1,0,6.123233995736766e-17,1.0,1.0,0.0
2021-04-05,230.35000610351562,125528400,2709,0,0,0,0,6.123233995736766e-17,1.0,0.6691306063588582,0.7431448254773941
2021-04-06,230.5399932861328,84815400,2710,1,0,0,0,6.123233995736766e-17,1.0,0.5000000000000001,0.8660254037844386
2021-04-07,223.6566619873047,78928200,2711,0,1,0,0,6.123233995736766e-17,1.0,0.30901699437494745,0.9510565162951535
2021-04-08,227.93333435058594,71772900,2712,0,0,1,0,6.123233995736766e-17,1.0,0.10452846326765346,0.9945218953682733
2021-04-09,225.67333984375,64311300,2713,0,0,0,1,6.123233995736766e-17,1.0,-0.10452846326765333,0.9945218953682734
2021-04-12,233.9933319091797,87407100,2714,0,0,0,0,6.123233995736766e-17,1.0,-0.6691306063588579,0.7431448254773945
2021-04-13,254.10667419433594,133958400,2715,1,0,0,0,6.123233995736766e-17,1.0,-0.8090169943749473,0.5877852522924732
2021-04-14,244.07666015625,147052200,2716,0,1,0,0,6.123233995736766e-17,1.0,-0.913545457642601,0.40673664307580004
2021-04-15,246.28334045410156,83546700,2717,0,0,1,0,6.123233995736766e-17,1.0,-0.9781476007338057,0.20791169081775931
2021-04-16,246.5933380126953,83938500,2718,0,0,0,1,6.123233995736766e-17,1.0,-1.0,5.66553889764798e-16
2021-04-19,238.2100067138672,119058600,2719,0,0,0,0,6.123233995736766e-17,1.0,-0.8090169943749476,-0.587785252292473
2021-04-20,239.663330078125,106827000,2720,1,0,0,0,6.123233995736766e-17,1.0,-0.6691306063588585,-0.743144825477394
2021-04-21,248.0399932861328,93646500,2721,0,1,0,0,6.123233995736766e-17,1.0,-0.5000000000000004,-0.8660254037844384
2021-04-22,239.89666748046875,106770900,2722,0,0,1,0,6.123233995736766e-17,1.0,-0.30901699437494756,-0.9510565162951535
2021-04-23,243.13333129882812,85110000,2723,0,0,0,1,6.123233995736766e-17,1.0,-0.10452846326765423,-0.9945218953682733
2021-04-26,246.06666564941406,93115500,2724,0,0,0,0,6.123233995736766e-17,1.0,0.5000000000000001,-0.8660254037844386
2021-04-27,234.913330078125,88311000,2725,1,0,0,0,6.123233995736766e-17,1.0,0.6691306063588585,-0.743144825477394
2021-04-28,231.46665954589844,66813000,2726,0,1,0,0,6.123233995736766e-17,1.0,0.8090169943749473,-0.5877852522924734
2021-04-29,225.6666717529297,86536200,2727,0,0,1,0,6.123233995736766e-17,1.0,0.913545457642601,-0.40673664307580015
2021-04-30,236.47999572753906,122276100,2728,0,0,0,1,6.123233995736766e-17,1.0,0.9781476007338057,-0.20791169081775898
2021-05-03,228.3000030517578,81129300,2729,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.9189578116202306,0.39435585511331855
2021-05-04,224.53334045410156,89217900,2730,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.8207634412072763,0.5712682150947923
2021-05-05,223.64666748046875,65705700,2731,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.6889669190756866,0.7247927872291199
2021-05-06,221.17999267578125,83353800,2732,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.5289640103269624,0.8486442574947509
2021-05-07,224.1233367919922,70407600,2733,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.3473052528448203,0.9377521321470804
2021-05-10,209.67999267578125,94177200,2734,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.2506525322587204,0.9680771188662043
2021-05-11,205.73333740234375,139511700,2735,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2021-05-12,196.6300048828125,101470800,2736,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.6121059825476626,0.7907757369376989
2021-05-13,190.56333923339844,132554700,2737,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.7587581226927909,0.6513724827222223
2021-05-14,196.5800018310547,100112700,2738,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.8743466161445821,0.48530196253108104
2021-05-17,192.27667236328125,97171200,2739,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9948693233918952,-0.10116832198743204
2021-05-18,192.6233367919922,110491800,2740,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,-0.2993631229733582
2021-05-19,187.82000732421875,118735200,2741,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.8743466161445822,-0.4853019625310808
2021-05-20,195.5933380126953,92463300,2742,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.7587581226927911,-0.651372482722222
2021-05-21,193.6266632080078,78091800,2743,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.6121059825476627,-0.7907757369376986
2021-05-24,202.14666748046875,103674300,2744,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.05064916883871355,-0.9987165071710528
2021-05-25,201.56333923339844,84017700,2745,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.15142777750457667,-0.9884683243281114
2021-05-26,206.3766632080078,85917900,2746,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.3473052528448203,-0.9377521321470804
2021-05-27,210.28334045410156,79111800,2747,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.5289640103269624,-0.848644257494751
2021-05-28,208.4066619873047,68211000,2748,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.6889669190756865,-0.72479278722912
2021-06-01,207.96665954589844,54254700,2749,1,0,0,0,-0.8660254037844387,0.49999999999999994,1.0,0.0
2021-06-02,201.7066650390625,69908400,2750,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,0.20791169081775931
2021-06-03,190.94667053222656,90335700,2751,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.9135454576426009,0.40673664307580015
2021-06-04,199.68333435058594,72110700,2752,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.8090169943749475,0.5877852522924731
2021-06-07,201.7100067138672,67631100,2753,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.30901699437494745,0.9510565162951535
2021-06-08,201.19667053222656,78160200,2754,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.10452846326765346,0.9945218953682733
2021-06-09,199.5933380126953,49753800,2755,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765333,0.9945218953682734
2021-06-10,203.3733367919922,71758800,2756,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.30901699437494734,0.9510565162951536
2021-06-11,203.29666137695312,48615900,2757,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.4999999999999998,0.8660254037844387
2021-06-14,205.89666748046875,61272000,2758,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.913545457642601,0.40673664307580004
2021-06-15,199.7866668701172,53292300,2759,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,0.20791169081775931
2021-06-16,201.6233367919922,66432300,2760,0,1,0,0,-0.8660254037844387,0.49999999999999994,-1.0,5.66553889764798e-16
2021-06-17,205.53334045410156,68104200,2761,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,-0.20791169081775907
2021-06-18,207.77000427246094,73682700,2762,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.9135454576426009,-0.4067366430758002
2021-06-21,206.94332885742188,74438100,2763,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.5000000000000004,-0.8660254037844384
2021-06-22,207.90333557128906,57476700,2764,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.30901699437494756,-0.9510565162951535
2021-06-23,218.85667419433594,93297600,2765,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765423,-0.9945218953682733
2021-06-24,226.60667419433594,137947200,2766,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.10452846326765299,-0.9945218953682734
2021-06-25,223.9566650390625,97490100,2767,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.30901699437494723,-0.9510565162951536
2021-06-28,229.57333374023438,64884600,2768,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.8090169943749473,-0.5877852522924734
2021-06-29,226.9199981689453,52143900,2769,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.913545457642601,-0.40673664307580015
2021-06-30,226.56666564941406,56774700,2770,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,-0.20791169081775898
2021-07-01,225.97332763671875,55903500,2771,0,0,1,0,-1.0,1.2246467991473532e-16,1.0,0.0
2021-07-02,226.3000030517578,81163500,2772,0,0,0,1,-1.0,1.2246467991473532e-16,0.9795299412524945,0.20129852008866006
2021-07-06,219.86000061035156,69853500,2773,1,0,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,0.8486442574947509
2021-07-07,214.88333129882812,56376000,2774,0,1,0,0,-1.0,1.2246467991473532e-16,0.3473052528448203,0.9377521321470804
2021-07-08,217.60333251953125,68319900,2775,0,0,1,0,-1.0,1.2246467991473532e-16,0.1514277775045767,0.9884683243281114
2021-07-09,218.98333740234375,54421500,2776,0,0,0,1,-1.0,1.2246467991473532e-16,-0.05064916883871264,0.9987165071710528
2021-07-12,228.56666564941406,77781000,2777,0,0,0,0,-1.0,1.2246467991473532e-16,-0.6121059825476626,0.7907757369376989
2021-07-13,222.84666442871094,62898300,2778,1,0,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927909,0.6513724827222223
2021-07-14,217.7933349609375,64923600,2779,0,1,0,0,-1.0,1.2246467991473532e-16,-0.8743466161445821,0.48530196253108104
2021-07-15,216.86666870117188,60628800,2780,0,0,1,0,-1.0,1.2246467991473532e-16,-0.9541392564000488,0.29936312297335804
2021-07-16,214.74000549316406,49113000,2781,0,0,0,1,-1.0,1.2246467991473532e-16,-0.994869323391895,0.10116832198743272
2021-07-19,215.4066619873047,63891300,2782,0,0,0,0,-1.0,1.2246467991473532e-16,-0.8743466161445822,-0.4853019625310808
2021-07-20,220.1666717529297,46461300,2783,1,0,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927911,-0.651372482722222
2021-07-21,218.42999267578125,41859900,2784,0,1,0,0,-1.0,1.2246467991473532e-16,-0.6121059825476627,-0.7907757369376986
2021-07-22,216.4199981689453,45317100,2785,0,0,1,0,-1.0,1.2246467991473532e-16,-0.44039415155763423,-0.8978045395707417
2021-07-23,214.4600067138672,43814700,2786,0,0,0,1,-1.0,1.2246467991473532e-16,-0.2506525322587213,-0.9680771188662041
2021-07-26,219.2066650390625,76009800,2787,0,0,0,0,-1.0,1.2246467991473532e-16,0.3473052528448203,-0.9377521321470804
2021-07-27,214.92666625976562,98439900,2788,1,0,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,-0.848644257494751
2021-07-28,215.66000366210938,48019800,2789,0,1,0,0,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
2021-07-29,225.78334045410156,91183800,2790,0,0,1,0,-1.0,1.2246467991473532e-16,0.8207634412072763,-0.5712682150947924
2021-07-30,229.06666564941406,88969200,2791,0,0,0,1,-1.0,1.2246467991473532e-16,0.9189578116202306,-0.3943558551133187
2021-08-02,236.55667114257812,100847400,2792,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524945,0.20129852008866006
2021-08-03,236.5800018310547,64860900,2793,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,0.39435585511331855
2021-08-04,236.97332763671875,51007800,2794,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,0.5712682150947923
2021-08-05,238.2100067138672,38758800,2795,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.6889669190756866,0.7247927872291199
2021-08-06,233.03334045410156,46869000,2796,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.5289640103269624,0.8486442574947509
2021-08-09,237.9199981689453,44145900,2797,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871264,0.9987165071710528
2021-08-10,236.663330078125,40296900,2798,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587204,0.9680771188662043
2021-08-11,235.94000244140625,29401800,2799,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.4403941515576344,0.8978045395707416
2021-08-12,240.75,52377300,2800,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.6121059825476626,0.7907757369376989
2021-08-13,239.05667114257812,50194500,2801,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.7587581226927909,0.6513724827222223
2021-08-16,228.72332763671875,68032200,2802,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.994869323391895,0.10116832198743272
2021-08-17,221.90333557128906,71163900,2803,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.9948693233918952,-0.10116832198743204
2021-08-18,229.663330078125,61048200,2804,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,-0.2993631229733582
2021-08-19,224.49000549316406,42940500,2805,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.8743466161445822,-0.4853019625310808
2021-08-20,226.75332641601562,44525700,2806,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.7587581226927911,-0.651372482722222
2021-08-23,235.43333435058594,60794700,2807,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587213,-0.9680771188662041
2021-08-24,236.163330078125,39249300,2808,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871355,-0.9987165071710528
2021-08-25,237.06666564941406,37936800,2809,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.15142777750457667,-0.9884683243281114
2021-08-26,233.72000122070312,39642900,2810,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,-0.9377521321470804
2021-08-27,237.30667114257812,41501400,2811,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.5289640103269624,-0.848644257494751
2021-08-30,243.6366729736328,55812600,2812,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,-0.3943558551133187
2021-08-31,245.24000549316406,62566200,2813,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524943,-0.20129852008866114
2021-09-01,244.69667053222656,39612900,2814,0,1,0,0,-0.5000000000000004,-0.8660254037844384,1.0,0.0
2021-09-02,244.1300048828125,38331900,2815,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.9781476007338057,0.20791169081775931
2021-09-03,244.52333068847656,45738300,2816,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.9135454576426009,0.40673664307580015
2021-09-07,250.97332763671875,60119400,2817,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.30901699437494745,0.9510565162951535
2021-09-08,251.2899932861328,56379000,2818,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.10452846326765346,0.9945218953682733
2021-09-09,251.6199951171875,42233100,2819,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.10452846326765333,0.9945218953682734
2021-09-10,245.42333984375,45552600,2820,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.30901699437494734,0.9510565162951536
2021-09-13,247.6666717529297,68857500,2821,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.8090169943749473,0.5877852522924732
2021-09-14,248.163330078125,55574700,2822,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.913545457642601,0.40673664307580004
2021-09-15,251.94332885742188,46073100,2823,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.9781476007338057,0.20791169081775931
2021-09-16,252.3300018310547,41770200,2824,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-1.0,5.66553889764798e-16
2021-09-17,253.163330078125,84612600,2825,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.9781476007338057,-0.20791169081775907
2021-09-20,243.38999938964844,74273100,2826,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.6691306063588585,-0.743144825477394
2021-09-21,246.4600067138672,48992100,2827,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384
2021-09-22,250.64666748046875,45378900,2828,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.30901699437494756,-0.9510565162951535
2021-09-23,251.2133331298828,35842500,2829,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.10452846326765423,-0.9945218953682733
2021-09-24,258.1300048828125,64119000,2830,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.10452846326765299,-0.9945218953682734
2021-09-27,263.78668212890625,84212100,2831,0,0,0,0,-0.5000000000000004,-0.8660254037844384,0.6691306063588585,-0.743144825477394
2021-09-28,259.1866760253906,76144200,2832,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.8090169943749473,-0.5877852522924734
2021-09-29,260.4366760253906,62828700,2833,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.913545457642601,-0.40673664307580015
2021-09-30,258.49334716796875,53868000,2834,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.9781476007338057,-0.20791169081775898
2021-10-01,258.40667724609375,51094200,2835,0,0,0,1,-1.8369701987210297e-16,-1.0,1.0,0.0
2021-10-04,260.510009765625,91449900,2836,0,0,0,0,-1.8369701987210297e-16,-1.0,0.8207634412072763,0.5712682150947923
2021-10-05,260.1966552734375,55297800,2837,1,0,0,0,-1.8369701987210297e-16,-1.0,0.6889669190756866,0.7247927872291199
2021-10-06,260.9166564941406,43898400,2838,0,1,0,0,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
2021-10-07,264.53668212890625,57587400,2839,0,0,1,0,-1.8369701987210297e-16,-1.0,0.3473052528448203,0.9377521321470804
2021-10-08,261.8299865722656,50215800,2840,0,0,0,1,-1.8369701987210297e-16,-1.0,0.1514277775045767,0.9884683243281114
2021-10-11,263.9800109863281,42600900,2841,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.4403941515576344,0.8978045395707416
2021-10-12,268.5733337402344,66060000,2842,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.6121059825476626,0.7907757369376989
2021-10-13,270.3599853515625,42360300,2843,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.7587581226927909,0.6513724827222223
